center_id,latitude,longitude,street_name,mcpps,sector
snd-6813,47.704749,-122.280382,NE 105TH ST,SANDPOINT,L
snd-6817,47.704502,-122.323164,5TH AVE NE,NORTHGATE,L
snd-6818,47.704831,-122.278129,SAND POINT WAY NE,SANDPOINT,L
snd-6820,47.704046,-122.322889,NE 104TH ST,NORTHGATE,L
snd-6821,47.704971,-122.276957,DURLAND AVE NE,SANDPOINT,L
snd-6822,47.704595,-122.277385,NE 105TH ST,SANDPOINT,L
snd-6823,47.704587,-122.276636,NE 105TH ST,SANDPOINT,L
snd-6824,47.704537,-122.302290,LAKEVIEW LN NE,LAKECITY,L
snd-6825,47.704350,-122.303292,NE 104TH WAY,LAKECITY,L
snd-6826,47.704484,-122.320475,8TH AVE NE,NORTHGATE,L
snd-6827,47.704035,-122.321251,NE 104TH ST,NORTHGATE,L
snd-6828,47.705080,-122.275838,EXETER AVE NE,SANDPOINT,L
snd-6829,47.704579,-122.276049,NE 105TH ST,SANDPOINT,L
snd-6830,47.704573,-122.275522,NE 105TH ST,SANDPOINT,L
snd-6832,47.704466,-122.317786,ROOSEVELT WAY NE,NORTHGATE,L
snd-6833,47.704021,-122.319119,NE 104TH ST,NORTHGATE,L
snd-6834,47.705740,-122.301629,LAKE CITY WAY NE,LAKECITY,L
snd-6835,47.706884,-122.302470,24TH AVE NE,LAKECITY,L
snd-6836,47.704239,-122.301950,NE 104TH WAY,LAKECITY,L
snd-6837,47.704454,-122.315999,11TH AVE NE,NORTHGATE,L
snd-6838,47.704006,-122.316878,NE 104TH ST,NORTHGATE,L
snd-6839,47.704446,-122.315050,12TH AVE NE,NORTHGATE,L
snd-6840,47.703997,-122.315531,NE 104TH ST,NORTHGATE,L
snd-6842,47.705200,-122.312430,15TH AVE NE,LAKECITY,L
snd-6843,47.703985,-122.313732,NE 104TH ST,NORTHGATE,L
snd-6844,47.704408,-122.309709,17TH AVE NE,LAKECITY,L
snd-6845,47.704392,-122.307011,20TH AVE NE,LAKECITY,L
snd-6846,47.703941,-122.308345,NE 104TH ST,LAKECITY,L
snd-6847,47.704132,-122.304308,23RD AVE NE,LAKECITY,L
snd-6848,47.703917,-122.305651,NE 104TH ST,LAKECITY,L
snd-6850,47.703898,-122.303461,NE 104TH ST,LAKECITY,L
snd-6852,47.704355,-122.294107,32ND AVE NE,LAKECITY,L
snd-6854,47.704348,-122.290854,35TH AVE NE,SANDPOINT,L
snd-6855,47.703917,-122.292472,NE 104TH ST,LAKECITY,L
snd-6856,47.704268,-122.285464,40TH AVE NE,SANDPOINT,L
snd-6857,47.703809,-122.284881,NE 104TH ST,SANDPOINT,L
snd-6859,47.704235,-122.282763,42ND AVE NE,SANDPOINT,L
snd-6860,47.703790,-122.283280,NE 104TH ST,SANDPOINT,L
snd-6861,47.703455,-122.328529,1ST AVE NE,NORTHGATE,L
snd-6863,47.703594,-122.323154,5TH AVE NE,NORTHGATE,L
snd-6865,47.703576,-122.320456,8TH AVE NE,NORTHGATE,L
snd-6866,47.703131,-122.321798,NE 103RD ST,NORTHGATE,L
snd-6867,47.703558,-122.317759,ROOSEVELT WAY NE,NORTHGATE,L
snd-6868,47.703113,-122.319096,NE 103RD ST,NORTHGATE,L
snd-6869,47.703540,-122.315061,12TH AVE NE,NORTHGATE,L
snd-6870,47.703095,-122.316394,NE 103RD ST,NORTHGATE,L
snd-6871,47.703748,-122.312375,15TH AVE NE,LAKECITY,L
snd-6872,47.703076,-122.313693,NE 103RD ST,NORTHGATE,L
snd-6873,47.703880,-122.286781,39TH AVE NE,SANDPOINT,L
snd-6874,47.703060,-122.311488,NE 103RD ST,LAKECITY,L
snd-6876,47.703475,-122.306984,20TH AVE NE,LAKECITY,L
snd-6877,47.703025,-122.307402,NE 103RD ST,LAKECITY,L
snd-6878,47.703991,-122.298349,RAVENNA AVE NE,LAKECITY,L
snd-6879,47.703452,-122.304295,23RD AVE NE,LAKECITY,L
snd-6880,47.703010,-122.305628,NE 103RD ST,LAKECITY,L
snd-6881,47.703979,-122.280072,45TH AVE NE,SANDPOINT,L
snd-6882,47.703792,-122.280262,NE 104TH PL,SANDPOINT,L
snd-6883,47.703075,-122.297474,NE 103RD ST,LAKECITY,L
snd-6884,47.702991,-122.303382,NE 103RD ST,LAKECITY,L
snd-6885,47.703493,-122.294115,32ND AVE NE,LAKECITY,L
snd-6886,47.703066,-122.295106,NE 103RD ST,LAKECITY,L
snd-6887,47.703480,-122.290813,35TH AVE NE,SANDPOINT,L
snd-6888,47.703056,-122.292456,NE 103RD ST,LAKECITY,L
snd-6890,47.703357,-122.289445,36TH AVE NE,SANDPOINT,L
snd-6891,47.702967,-122.289894,NE 103RD ST,SANDPOINT,L
snd-6892,47.703849,-122.288105,38TH AVE NE,SANDPOINT,L
snd-6893,47.702953,-122.288744,NE 103RD ST,SANDPOINT,L
snd-6894,47.703358,-122.282746,42ND AVE NE,SANDPOINT,L
snd-6895,47.703209,-122.283280,NE 103RD PL,SANDPOINT,L
snd-6896,47.703349,-122.285438,40TH AVE NE,SANDPOINT,L
snd-6897,47.702921,-122.286058,NE 103RD ST,SANDPOINT,L
snd-6898,47.703788,-122.277651,SAND POINT WAY NE,SANDPOINT,L
snd-6900,47.702941,-122.278150,NE 103RD ST,SANDPOINT,L
snd-6902,47.703760,-122.276438,48TH AVE NE,SANDPOINT,L
snd-6903,47.702951,-122.277058,NE 103RD ST,SANDPOINT,L
snd-6904,47.702941,-122.275840,NE 103RD ST,SANDPOINT,L
snd-6906,47.703753,-122.274989,LAKE SHORE BLVD NE,SANDPOINT,L
snd-6907,47.702935,-122.274936,NE 103RD ST,SANDPOINT,L
snd-6908,47.702686,-122.323143,5TH AVE NE,NORTHGATE,L
snd-6909,47.702668,-122.320437,8TH AVE NE,NORTHGATE,L
snd-6910,47.702230,-122.322756,NE 102ND ST,NORTHGATE,L
snd-6912,47.702811,-122.284848,43RD PL NE,SANDPOINT,L
snd-6913,47.702650,-122.317731,ROOSEVELT WAY NE,NORTHGATE,L
snd-6914,47.702205,-122.319073,NE 102ND ST,NORTHGATE,L
snd-6915,47.702631,-122.315026,12TH AVE NE,NORTHGATE,L
snd-6916,47.702186,-122.316363,NE 102ND ST,NORTHGATE,L
snd-6917,47.702613,-122.312320,15TH AVE NE,LAKECITY,L
snd-6918,47.702168,-122.313653,NE 102ND ST,NORTHGATE,L
snd-6920,47.702151,-122.311326,NE 102ND ST,LAKECITY,L
snd-6921,47.702568,-122.306958,20TH AVE NE,LAKECITY,L
snd-6922,47.702118,-122.307368,NE 102ND ST,LAKECITY,L
snd-6923,47.702110,-122.306385,NE 102ND ST,LAKECITY,L
snd-6924,47.702546,-122.304277,23RD AVE NE,LAKECITY,L
snd-6925,47.702099,-122.305047,NE 102ND ST,LAKECITY,L
snd-6926,47.702089,-122.303550,NE 102ND ST,LAKECITY,L
snd-6927,47.703409,-122.300646,FISCHER PL NE,LAKECITY,L
snd-6928,47.703589,-122.301606,LAKE CITY WAY NE,LAKECITY,L
snd-6929,47.702077,-122.302323,NE 102ND ST,LAKECITY,L
snd-6930,47.702590,-122.296397,29TH AVE NE,LAKECITY,L
snd-6931,47.702272,-122.328514,1ST AVE NE,NORTHGATE,L
snd-6933,47.701355,-122.326517,NE 100TH ST,NORTHGATE,L
snd-6934,47.701339,-122.325039,NE 100TH ST,NORTHGATE,L
snd-6935,47.701779,-122.323133,5TH AVE NE,NORTHGATE,L
snd-6936,47.701329,-122.323696,NE 100TH ST,NORTHGATE,L
snd-6937,47.703189,-122.278880,46TH AVE NE,SANDPOINT,L
snd-6940,47.703230,-122.281405,44TH AVE NE,SANDPOINT,L
snd-6941,47.702436,-122.282132,NE 103RD PL,SANDPOINT,L
snd-6942,47.701760,-122.320418,8TH AVE NE,NORTHGATE,L
snd-6943,47.701316,-122.321768,NE 100TH ST,NORTHGATE,L
snd-6944,47.701742,-122.317704,ROOSEVELT WAY NE,NORTHGATE,L
snd-6945,47.701297,-122.319050,NE 100TH ST,NORTHGATE,L
snd-6946,47.706357,-122.275297,RIVIERA PL NE,SANDPOINT,L
snd-6947,47.701857,-122.273869,RIVIERA PL NE,SANDPOINT,L
snd-6949,47.701723,-122.314990,12TH AVE NE,NORTHGATE,L
snd-6950,47.701278,-122.316331,NE 100TH ST,NORTHGATE,L
snd-6951,47.701825,-122.274023,RIVIERA PL NE,SANDPOINT,L
snd-6952,47.702367,-122.274390,LAKE SHORE BLVD NE,SANDPOINT,L
snd-6953,47.701704,-122.312276,15TH AVE NE,LAKECITY,L
snd-6954,47.701259,-122.313613,NE 100TH ST,NORTHGATE,L
snd-6955,47.701246,-122.311699,NE 100TH ST,LAKECITY,L
snd-6957,47.702223,-122.283377,43RD PL NE,SANDPOINT,L
snd-6958,47.701651,-122.309602,17TH AVE NE,LAKECITY,L
snd-6959,47.701234,-122.310256,NE 100TH ST,LAKECITY,L
snd-6962,47.701203,-122.306363,NE 100TH ST,LAKECITY,L
snd-6963,47.701652,-122.305814,21ST AVE NE,LAKECITY,L
snd-6965,47.701610,-122.302194,LAKE CITY WAY NE,LAKECITY,L
snd-6966,47.701190,-122.304171,NE 100TH ST,LAKECITY,L
snd-6968,47.701622,-122.273744,LAKE SHORE BLVD NE,SANDPOINT,L
snd-6969,47.702119,-122.299388,RAVENNA AVE NE,LAKECITY,L
snd-6970,47.701161,-122.300627,NE 100TH ST,LAKECITY,L
snd-6971,47.701148,-122.297627,NE 100TH ST,LAKECITY,L
snd-6972,47.701575,-122.295329,31ST AVE NE,LAKECITY,L
snd-6974,47.702099,-122.294126,32ND AVE NE,LAKECITY,L
snd-6975,47.701137,-122.294734,NE 100TH ST,LAKECITY,L
snd-6976,47.701134,-122.293779,NE 100TH ST,LAKECITY,L
snd-6977,47.702086,-122.290748,35TH AVE NE,SANDPOINT,L
snd-6978,47.701127,-122.292063,NE 100TH ST,LAKECITY,L
snd-6979,47.702035,-122.289383,36TH AVE NE,SANDPOINT,L
snd-6980,47.701115,-122.290021,NE 100TH ST,SANDPOINT,L
snd-6981,47.702020,-122.288019,38TH AVE NE,SANDPOINT,L
snd-6982,47.701102,-122.288657,NE 100TH ST,SANDPOINT,L
snd-6983,47.701789,-122.286646,39TH AVE NE,SANDPOINT,L
snd-6984,47.701088,-122.287293,NE 100TH ST,SANDPOINT,L
snd-6985,47.701652,-122.281392,44TH AVE NE,SANDPOINT,L
snd-6986,47.701976,-122.285400,40TH AVE NE,SANDPOINT,L
snd-6987,47.701075,-122.285993,NE 100TH ST,SANDPOINT,L
snd-6988,47.702211,-122.280058,45TH AVE NE,SANDPOINT,L
snd-6989,47.702052,-122.277681,SAND POINT WAY NE,SANDPOINT,L
snd-6990,47.701500,-122.278909,46TH AVE NE,SANDPOINT,L
snd-6991,47.701118,-122.279482,NE 100TH ST,SANDPOINT,L
snd-6992,47.702042,-122.276464,48TH AVE NE,SANDPOINT,L
snd-6993,47.701143,-122.277087,NE 100TH ST,SANDPOINT,L
snd-6994,47.702033,-122.275245,49TH AVE NE,SANDPOINT,L
snd-6995,47.701133,-122.275869,NE 100TH ST,SANDPOINT,L
snd-6996,47.701799,-122.284299,41ST AVE NE,SANDPOINT,L
snd-6997,47.701459,-122.273982,LAKE SHORE BLVD NE,SANDPOINT,L
snd-6998,47.701123,-122.274545,NE 100TH ST,SANDPOINT,L
snd-7002,47.701117,-122.273715,NE 100TH ST,SANDPOINT,L
snd-7003,47.700871,-122.323122,5TH AVE NE,NORTHGATE,L
snd-7004,47.700852,-122.320399,8TH AVE NE,NORTHGATE,L
snd-7005,47.700408,-122.321753,NE 98TH ST,NORTHGATE,L
snd-7006,47.700834,-122.317677,ROOSEVELT WAY NE,NORTHGATE,L
snd-7007,47.700389,-122.319027,NE 98TH ST,NORTHGATE,L
snd-7008,47.700815,-122.314954,12TH AVE NE,NORTHGATE,L
snd-7009,47.700370,-122.316300,NE 98TH ST,NORTHGATE,L
snd-7010,47.700796,-122.312232,15TH AVE NE,LAKECITY,L
snd-7011,47.700351,-122.313573,NE 98TH ST,NORTHGATE,L
snd-7012,47.700775,-122.309568,17TH AVE NE,LAKECITY,L
snd-7013,47.700331,-122.310880,NE 98TH ST,NORTHGATE,L
snd-7015,47.700511,-122.307886,19TH AVE NE,LAKECITY,L
snd-7016,47.700314,-122.308715,NE 98TH ST,LAKECITY,L
snd-7017,47.700304,-122.307385,NE 98TH ST,NORTHGATE,L
snd-7018,47.700289,-122.305562,NE 98TH ST,NORTHGATE,L
snd-7019,47.700722,-122.302935,LAKE CITY WAY NE,LAKECITY,L
snd-7020,47.700275,-122.303776,NE 98TH ST,LAKECITY,L
snd-7021,47.700707,-122.300620,RAVENNA AVE NE,LAKECITY,L
snd-7022,47.700263,-122.302318,NE 98TH ST,LAKECITY,L
snd-7023,47.700251,-122.300082,NE 98TH ST,LAKECITY,L
snd-7025,47.700232,-122.296116,NE 98TH ST,LAKECITY,L
snd-7027,47.700676,-122.293407,32ND AVE NE,LAKECITY,L
snd-7029,47.700664,-122.290681,35TH AVE NE,LAKECITY,L
snd-7030,47.700212,-122.292024,NE 98TH ST,LAKECITY,L
snd-7031,47.700643,-122.288022,38TH AVE NE,SANDPOINT,L
snd-7032,47.700193,-122.289332,NE 98TH ST,SANDPOINT,L
snd-7033,47.700613,-122.285363,40TH AVE NE,SANDPOINT,L
snd-7034,47.700169,-122.286678,NE 98TH ST,SANDPOINT,L
snd-7035,47.700102,-122.284633,NE 98TH ST,SANDPOINT,L
snd-7036,47.699814,-122.304225,23RD AVE NE,NORTHGATE,L
snd-7037,47.700566,-122.283548,41ST AVE NE,SANDPOINT,L
snd-7038,47.700090,-122.283513,NE 98TH ST,SANDPOINT,L
snd-7040,47.700662,-122.282409,43RD PL NE,SANDPOINT,L
snd-7041,47.699963,-122.323111,5TH AVE NE,NORTHGATE,L
snd-7042,47.699506,-122.322698,NE 97TH ST,NORTHGATE,L
snd-7043,47.699944,-122.320380,8TH AVE NE,NORTHGATE,L
snd-7044,47.699494,-122.320926,NE 97TH ST,NORTHGATE,L
snd-7045,47.699925,-122.317650,ROOSEVELT WAY NE,NORTHGATE,L
snd-7046,47.699481,-122.319001,NE 97TH ST,NORTHGATE,L
snd-7047,47.699906,-122.314919,12TH AVE NE,NORTHGATE,L
snd-7048,47.699462,-122.316268,NE 97TH ST,NORTHGATE,L
snd-7050,47.699887,-122.312188,15TH AVE NE,NORTHGATE,L
snd-7051,47.699443,-122.313533,NE 97TH ST,NORTHGATE,L
snd-7052,47.699867,-122.309533,17TH AVE NE,NORTHGATE,L
snd-7053,47.699423,-122.310841,NE 97TH ST,NORTHGATE,L
snd-7054,47.699854,-122.307864,19TH AVE NE,NORTHGATE,L
snd-7055,47.699406,-122.308682,NE 97TH ST,NORTHGATE,L
snd-7056,47.700253,-122.325790,3RD AVE NE,NORTHGATE,L
snd-7057,47.699846,-122.306879,20TH AVE NE,NORTHGATE,L
snd-7059,47.700239,-122.324252,4TH AVE NE,NORTHGATE,L
snd-7060,47.699154,-122.325002,NE 97TH ST,NORTHGATE,L
snd-7061,47.699383,-122.305659,NE 97TH ST,NORTHGATE,L
snd-7066,47.699810,-122.283892,41ST PL NE,SANDPOINT,L
snd-7068,47.699790,-122.298837,27TH AVE NE,LAKECITY,L
snd-7069,47.699341,-122.299731,NE 97TH ST,LAKECITY,L
snd-7070,47.699334,-122.298474,NE 97TH ST,LAKECITY,L
snd-7071,47.699762,-122.293339,32ND AVE NE,LAKECITY,L
snd-7072,47.699318,-122.295384,NE 97TH ST,LAKECITY,L
snd-7073,47.699197,-122.321483,7TH AVE NE,NORTHGATE,L
snd-7074,47.698898,-122.321952,NE 96TH PL,NORTHGATE,L
snd-7075,47.699749,-122.290639,35TH AVE NE,LAKECITY,L
snd-7076,47.699299,-122.291953,NE 97TH ST,LAKECITY,L
snd-7077,47.699323,-122.290123,NE 97TH ST,SANDPOINT,L
snd-7079,47.700234,-122.280041,45TH AVE NE,SANDPOINT,L
snd-7082,47.700231,-122.278930,46TH AVE NE,SANDPOINT,L
snd-7083,47.699347,-122.279490,NE 97TH ST,SANDPOINT,L
snd-7084,47.699152,-122.306858,20TH AVE NE,NORTHGATE,L
snd-7085,47.698916,-122.307575,NE 96TH ST,NORTHGATE,L
snd-7086,47.700244,-122.277712,SAND POINT WAY NE,SANDPOINT,L
snd-7087,47.699343,-122.278336,NE 97TH ST,SANDPOINT,L
snd-7088,47.699415,-122.285330,40TH AVE NE,SANDPOINT,L
snd-7089,47.699255,-122.286640,NE 97TH ST,SANDPOINT,L
snd-7090,47.700234,-122.276493,48TH AVE NE,SANDPOINT,L
snd-7091,47.699336,-122.277118,NE 97TH ST,SANDPOINT,L
snd-7092,47.700224,-122.275277,49TH AVE NE,SANDPOINT,L
snd-7093,47.699325,-122.275901,NE 97TH ST,SANDPOINT,L
snd-7096,47.700223,-122.273447,LAKE SHORE BLVD NE,SANDPOINT,L
snd-7097,47.699311,-122.274326,NE 97TH ST,SANDPOINT,L
snd-7099,47.699297,-122.273256,NE 97TH ST,SANDPOINT,L
snd-7101,47.699292,-122.273103,NE 97TH ST,SANDPOINT,L
snd-7102,47.699036,-122.320359,8TH AVE NE,NORTHGATE,L
snd-7103,47.699017,-122.317622,ROOSEVELT WAY NE,NORTHGATE,L
snd-7104,47.698573,-122.318980,NE 96TH ST,NORTHGATE,L
snd-7105,47.698998,-122.314883,12TH AVE NE,NORTHGATE,L
snd-7106,47.698554,-122.316237,NE 96TH ST,NORTHGATE,L
snd-7107,47.698979,-122.312144,15TH AVE NE,NORTHGATE,L
snd-7108,47.698534,-122.313493,NE 96TH ST,NORTHGATE,L
snd-7109,47.698959,-122.309498,17TH AVE NE,NORTHGATE,L
snd-7110,47.698519,-122.311312,NE 96TH ST,NORTHGATE,L
snd-7111,47.698701,-122.308349,18TH AVE NE,NORTHGATE,L
snd-7112,47.698501,-122.308911,NE 96TH ST,NORTHGATE,L
snd-7114,47.698698,-122.306845,20TH AVE NE,NORTHGATE,L
snd-7115,47.698479,-122.306116,NE 96TH ST,NORTHGATE,L
snd-7118,47.699424,-122.282485,42ND AVE NE,SANDPOINT,L
snd-7119,47.698663,-122.283506,NE 96TH ST,SANDPOINT,L
snd-7120,47.698882,-122.298820,27TH AVE NE,LAKECITY,L
snd-7121,47.698433,-122.299694,NE 96TH ST,LAKECITY,L
snd-7122,47.698988,-122.278951,46TH AVE NE,SANDPOINT,L
snd-7123,47.698592,-122.296011,30TH AVE NE,LAKECITY,L
snd-7124,47.698419,-122.297438,NE 96TH ST,LAKECITY,L
snd-7125,47.698849,-122.293283,32ND AVE NE,LAKECITY,L
snd-7126,47.698399,-122.294229,NE 96TH ST,LAKECITY,L
snd-7127,47.698820,-122.290595,35TH AVE NE,SANDPOINT,L
snd-7128,47.698327,-122.291528,NE 96TH ST,LAKECITY,L
snd-7129,47.698787,-122.285312,40TH AVE NE,SANDPOINT,L
snd-7130,47.698353,-122.287939,NE 96TH ST,SANDPOINT,L
snd-7131,47.699548,-122.328478,1ST AVE NE,NORTHGATE,L
snd-7132,47.698110,-122.325774,3RD AVE NE,NORTHGATE,L
snd-7133,47.697722,-122.327112,NE 95TH ST,NORTHGATE,L
snd-7134,47.698158,-122.324508,4TH AVE NE,NORTHGATE,L
snd-7135,47.697708,-122.325136,NE 95TH ST,NORTHGATE,L
snd-7136,47.698145,-122.323090,5TH AVE NE,NORTHGATE,L
snd-7137,47.697699,-122.323793,NE 95TH ST,NORTHGATE,L
snd-7138,47.698128,-122.320343,8TH AVE NE,NORTHGATE,L
snd-7139,47.697682,-122.321709,NE 95TH ST,NORTHGATE,L
snd-7140,47.698109,-122.317595,ROOSEVELT WAY NE,NORTHGATE,L
snd-7141,47.697664,-122.318957,NE 95TH ST,NORTHGATE,L
snd-7142,47.698090,-122.314847,12TH AVE NE,NORTHGATE,L
snd-7143,47.697645,-122.316205,NE 95TH ST,NORTHGATE,L
snd-7144,47.698070,-122.312100,15TH AVE NE,NORTHGATE,L
snd-7145,47.697626,-122.313454,NE 95TH ST,NORTHGATE,L
snd-7146,47.697600,-122.309345,NE 95TH ST,NORTHGATE,L
snd-7147,47.698051,-122.309463,17TH AVE NE,NORTHGATE,L
snd-7148,47.697607,-122.310761,NE 95TH ST,NORTHGATE,L
snd-7149,47.698255,-122.306832,20TH AVE NE,NORTHGATE,L
snd-7151,47.698939,-122.304452,LAKE CITY WAY NE,NORTHGATE,L
snd-7153,47.699215,-122.303627,RAVENNA AVE NE,LAKECITY,L
snd-7154,47.697567,-122.305179,NE 95TH ST,LAKECITY,L
snd-7156,47.697562,-122.304536,NE 95TH ST,LAKECITY,L
snd-7157,47.698445,-122.301556,25TH AVE NE,LAKECITY,L
snd-7158,47.697549,-122.302864,NE 95TH ST,LAKECITY,L
snd-7159,47.697974,-122.298797,27TH AVE NE,LAKECITY,L
snd-7160,47.697529,-122.300166,NE 95TH ST,SANDPOINT,U
snd-7162,47.697955,-122.296042,30TH AVE NE,LAKECITY,L
snd-7163,47.697509,-122.297401,NE 95TH ST,SANDPOINT,U
snd-7164,47.698589,-122.273680,LAKE SHORE BLVD NE,SANDPOINT,L
snd-7165,47.697936,-122.293273,32ND AVE NE,LAKECITY,L
snd-7166,47.697489,-122.294643,NE 95TH ST,SANDPOINT,U
snd-7167,47.697903,-122.290552,35TH AVE NE,SANDPOINT,L
snd-7168,47.697469,-122.291899,NE 95TH ST,SANDPOINT,U
snd-7169,47.697874,-122.285287,40TH AVE NE,SANDPOINT,L
snd-7170,47.697439,-122.287903,NE 95TH ST,SANDPOINT,L
snd-7171,47.697292,-122.328445,1ST AVE NE,NORTHGATE,L
snd-7172,47.698029,-122.282702,42ND AVE NE,SANDPOINT,L
snd-7173,47.697408,-122.283987,NE 95TH ST,SANDPOINT,U
snd-7174,47.696847,-122.327638,NE 94TH ST,NORTHGATE,L
snd-7175,47.698728,-122.281369,44TH AVE NE,SANDPOINT,L
snd-7176,47.697393,-122.282028,NE 95TH ST,SANDPOINT,L
snd-7178,47.698363,-122.280026,45TH AVE NE,SANDPOINT,L
snd-7179,47.697383,-122.280688,NE 95TH ST,SANDPOINT,U
snd-7180,47.698279,-122.273518,LAKE SHORE BLVD NE,SANDPOINT,L
snd-7181,47.697368,-122.278820,NE 95TH ST,SANDPOINT,L
snd-7182,47.697235,-122.323080,5TH AVE NE,NORTHGATE,L
snd-7183,47.696793,-122.324630,NE 94TH ST,NORTHGATE,L
snd-7190,47.698345,-122.277744,SAND POINT WAY NE,SANDPOINT,L
snd-7192,47.698341,-122.276527,48TH AVE NE,SANDPOINT,L
snd-7197,47.698376,-122.275309,49TH AVE NE,SANDPOINT,L
snd-7198,47.697399,-122.275788,NE 95TH ST,SANDPOINT,L
snd-7199,47.697217,-122.320331,8TH AVE NE,NORTHGATE,L
snd-7200,47.696771,-122.321702,NE 94TH ST,NORTHGATE,L
snd-7201,47.697200,-122.317583,ROOSEVELT WAY NE,NORTHGATE,L
snd-7202,47.696753,-122.318957,NE 94TH ST,NORTHGATE,L
snd-7203,47.697181,-122.314835,12TH AVE NE,NORTHGATE,L
snd-7204,47.696735,-122.316213,NE 94TH ST,NORTHGATE,L
snd-7205,47.697161,-122.312087,15TH AVE NE,NORTHGATE,L
snd-7206,47.696716,-122.313469,NE 94TH ST,NORTHGATE,L
snd-7207,47.697143,-122.309451,17TH AVE NE,NORTHGATE,L
snd-7208,47.696697,-122.310777,NE 94TH ST,NORTHGATE,L
snd-7209,47.697123,-122.306815,20TH AVE NE,NORTHGATE,L
snd-7210,47.696678,-122.308138,NE 94TH ST,NORTHGATE,L
snd-7211,47.697104,-122.304180,23RD AVE NE,SANDPOINT,U
snd-7212,47.696650,-122.304298,NE 94TH ST,SANDPOINT,U
snd-7213,47.697085,-122.301543,25TH AVE NE,SANDPOINT,U
snd-7214,47.696640,-122.302859,NE 94TH ST,SANDPOINT,U
snd-7215,47.697045,-122.290544,35TH AVE NE,SANDPOINT,U
snd-7216,47.697065,-122.298774,27TH AVE NE,SANDPOINT,U
snd-7217,47.696620,-122.300152,NE 94TH ST,SANDPOINT,U
snd-7218,47.696709,-122.289226,NE 94TH ST,SANDPOINT,U
snd-7219,47.697045,-122.296004,30TH AVE NE,SANDPOINT,U
snd-7220,47.696600,-122.297377,NE 94TH ST,SANDPOINT,U
snd-7221,47.697070,-122.282696,42ND AVE NE,SANDPOINT,U
snd-7222,47.697059,-122.285278,40TH AVE NE,SANDPOINT,U
snd-7223,47.696703,-122.286575,NE 94TH ST,SANDPOINT,U
snd-7224,47.696966,-122.281762,44TH PL NE,SANDPOINT,U
snd-7225,47.696737,-122.282227,NE 94TH ST,SANDPOINT,U
snd-7226,47.696732,-122.281549,NE 94TH ST,SANDPOINT,U
snd-7227,47.697025,-122.293281,32ND AVE NE,SANDPOINT,U
snd-7228,47.696581,-122.294641,NE 94TH ST,SANDPOINT,U
snd-7230,47.696562,-122.291912,NE 94TH ST,SANDPOINT,U
snd-7231,47.697024,-122.280015,45TH AVE NE,SANDPOINT,U
snd-7234,47.696907,-122.305688,LAKE CITY WAY NE,NORTHGATE,L
snd-7235,47.696380,-122.328436,1ST AVE NE,NORTHGATE,L
snd-7237,47.695903,-122.327763,NE 92ND ST,NORTHGATE,L
snd-7238,47.696575,-122.278948,NE 94TH ST,SANDPOINT,U
snd-7239,47.696324,-122.323069,5TH AVE NE,NORTHGATE,L
snd-7240,47.695884,-122.325077,NE 92ND ST,NORTHGATE,L
snd-7242,47.696306,-122.320328,8TH AVE NE,NORTHGATE,L
snd-7243,47.695859,-122.321695,NE 92ND ST,NORTHGATE,L
snd-7244,47.696781,-122.305206,RAVENNA AVE NE,SANDPOINT,U
snd-7245,47.696093,-122.305627,RAVENNA AVE NE,SANDPOINT,U
snd-7246,47.696289,-122.317588,ROOSEVELT WAY NE,NORTHGATE,L
snd-7247,47.695842,-122.318958,NE 92ND ST,NORTHGATE,L
snd-7248,47.696271,-122.314847,12TH AVE NE,NORTHGATE,L
snd-7249,47.695825,-122.316222,NE 92ND ST,NORTHGATE,L
snd-7250,47.696448,-122.280010,45TH AVE NE,SANDPOINT,U
snd-7251,47.696252,-122.312107,15TH AVE NE,NORTHGATE,L
snd-7252,47.695806,-122.313485,NE 92ND ST,NORTHGATE,L
snd-7254,47.695790,-122.311070,NE 92ND ST,NORTHGATE,L
snd-7255,47.696233,-122.309464,17TH AVE NE,NORTHGATE,L
snd-7256,47.696312,-122.290562,35TH AVE NE,SANDPOINT,U
snd-7257,47.696758,-122.277155,SAND POINT WAY NE,SANDPOINT,U
snd-7258,47.696214,-122.306820,20TH AVE NE,NORTHGATE,L
snd-7259,47.695769,-122.308146,NE 92ND ST,NORTHGATE,L
snd-7260,47.695757,-122.306530,NE 92ND ST,NORTHGATE,L
snd-7261,47.696346,-122.287879,38TH AVE NE,SANDPOINT,U
snd-7262,47.695988,-122.289228,NE 93RD ST,SANDPOINT,U
snd-7263,47.695990,-122.305716,LAKE CITY WAY NE,SANDPOINT,U
snd-7264,47.695870,-122.305411,RAVENNA AVE NE,SANDPOINT,U
snd-7265,47.695750,-122.305527,NE 92ND ST,SANDPOINT,U
snd-7266,47.695744,-122.304769,NE 92ND ST,SANDPOINT,U
snd-7267,47.696337,-122.285284,40TH AVE NE,SANDPOINT,U
snd-7268,47.695980,-122.286587,NE 93RD ST,SANDPOINT,U
snd-7269,47.696335,-122.282696,42ND AVE NE,SANDPOINT,U
snd-7270,47.696175,-122.301534,25TH AVE NE,SANDPOINT,U
snd-7271,47.695730,-122.302853,NE 92ND ST,SANDPOINT,U
snd-7273,47.696156,-122.298759,27TH AVE NE,SANDPOINT,U
snd-7274,47.695711,-122.300142,NE 92ND ST,SANDPOINT,U
